sale_price,sale_date,city,state,lat,lng
132900,2015-03-13,ANTIOCH,TN,36.047679,-86.694342
73000,2015-03-12,NASHVILLE,TN,36.038525,-86.706788
84500,2015-03-25,NASHVILLE,TN,36.038525,-86.706847
70000,2015-03-30,ANTIOCH,TN,36.041868,-86.673912
192000,2015-03-23,NASHVILLE,TN,36.016692,-86.725448
312000,2015-03-30,NASHVILLE,TN,36.036491,-86.736957
379500,2015-03-23,NASHVILLE,TN,36.036235,-86.734742
392000,2015-03-02,BRENTWOOD,TN,36.025885,-86.745477
329999,2015-03-20,NASHVILLE,TN,36.026864,-86.737633
60000,2015-03-03,NASHVILLE,TN,36.0374,-86.704058
150000,2015-03-23,NASHVILLE,TN,36.14874,-86.869834
270000,2015-03-19,NASHVILLE,TN,36.148368,-86.848536
679900,2015-03-25,NASHVILLE,TN,36.147482,-86.848569
255750,2015-03-27,NASHVILLE,TN,36.150391,-86.848396
300000,2015-03-06,NASHVILLE,TN,36.147469,-86.84345
80000,2015-03-10,NASHVILLE,TN,36.165834,-86.809193
25000,2015-03-31,NASHVILLE,TN,36.160345,-86.819056
50000,2015-03-02,NASHVILLE,TN,36.159315,-86.814961
50000,2015-03-03,NASHVILLE,TN,36.160341,-86.813941
50000,2015-03-06,NASHVILLE,TN,36.162908,-86.80586
30000,2015-03-06,NASHVILLE,TN,36.162908,-86.80586
123000,2015-03-30,NASHVILLE,TN,36.162206,-86.80681
40500,2015-03-19,NASHVILLE,TN,36.160752,-86.810117
70000,2015-03-09,NASHVILLE,TN,36.153598,-86.827872
140000,2015-03-31,NASHVILLE,TN,36.153598,-86.827872
90000,2015-03-31,NASHVILLE,TN,36.153656,-86.82787
250000,2015-03-31,NASHVILLE,TN,36.154463,-86.823636
465000,2015-03-16,NASHVILLE,TN,36.149553,-86.824812
465000,2015-03-16,NASHVILLE,TN,36.149553,-86.824793
360000,2015-03-16,NASHVILLE,TN,36.149553,-86.824755
465000,2015-03-16,NASHVILLE,TN,36.149363,-86.825725
360000,2015-03-16,NASHVILLE,TN,36.149552,-86.824736
298000,2015-03-23,NASHVILLE,TN,36.13864,-86.87772
420000,2015-03-11,NASHVILLE,TN,36.130572,-86.890813
174100,2015-03-30,NASHVILLE,TN,36.133774,-86.884571
210000,2015-03-26,NASHVILLE,TN,36.123368,-86.903779
531000,2015-03-27,NASHVILLE,TN,36.129647,-86.879276
400000,2015-03-31,NASHVILLE,TN,36.14551,-86.839592
397000,2015-03-24,NASHVILLE,TN,36.146486,-86.834415
274900,2015-03-27,NASHVILLE,TN,36.145671,-86.833879
730000,2015-03-27,NASHVILLE,TN,36.142179,-86.835814
308000,2015-03-31,NASHVILLE,TN,36.139614,-86.859092
410000,2015-03-26,NASHVILLE,TN,36.139874,-86.860153
806500,2015-03-13,NASHVILLE,TN,36.133044,-86.838277
1055000,2015-03-06,NASHVILLE,TN,36.126204,-86.873786
228000,2015-03-13,NASHVILLE,TN,36.145824,-86.831445
720000,2015-03-30,NASHVILLE,TN,36.143032,-86.830172
465000,2015-03-20,NASHVILLE,TN,36.142128,-86.831642
240000,2015-03-30,NASHVILLE,TN,36.141932,-86.825779
332500,2015-03-19,NASHVILLE,TN,36.140672,-86.83204
240000,2015-03-09,NASHVILLE,TN,36.141751,-86.82889
479000,2015-03-31,NASHVILLE,TN,36.136912,-86.82388
425000,2015-03-27,NASHVILLE,TN,36.142857,-86.792061
410000,2015-03-17,NASHVILLE,TN,36.132762,-86.814357
592000,2015-03-26,NASHVILLE,TN,36.136043,-86.81842
488000,2015-03-27,NASHVILLE,TN,36.13632,-86.811435
601000,2015-03-10,NASHVILLE,TN,36.124974,-86.82343
348500,2015-03-18,NASHVILLE,TN,36.130324,-86.809735
425000,2015-03-31,NASHVILLE,TN,36.126633,-86.805885
589000,2015-03-31,NASHVILLE,TN,36.1256,-86.794192
220000,2015-03-31,NASHVILLE,TN,36.141563,-86.791063
577500,2015-03-31,NASHVILLE,TN,36.134612,-86.787894
527000,2015-03-11,NASHVILLE,TN,36.131591,-86.777637
425000,2015-03-10,NASHVILLE,TN,36.130474,-86.789881
324900,2015-03-06,NASHVILLE,TN,36.120594,-86.897976
375000,2015-03-11,NASHVILLE,TN,36.120616,-86.886789
400000,2015-03-16,NASHVILLE,TN,36.113703,-86.909107
329000,2015-03-26,NASHVILLE,TN,36.11766,-86.895491
584000,2015-03-06,NASHVILLE,TN,36.115116,-86.892458
395000,2015-03-06,NASHVILLE,TN,36.110438,-86.891022
350000,2015-03-03,NASHVILLE,TN,36.106693,-86.908318
500000,2015-03-05,NASHVILLE,TN,36.120651,-86.843452
700000,2015-03-27,NASHVILLE,TN,36.109951,-86.844636
423000,2015-03-03,NASHVILLE,TN,36.112062,-86.837203
1265000,2015-03-27,NASHVILLE,TN,36.114458,-86.832719
999000,2015-03-20,NASHVILLE,TN,36.124984,-86.823763
999900,2015-03-24,NASHVILLE,TN,36.124986,-86.82381
464200,2015-03-02,NASHVILLE,TN,36.124056,-86.816645
2150000,2015-03-20,NASHVILLE,TN,36.123484,-86.79441
465000,2015-03-25,NASHVILLE,TN,36.118105,-86.801894
739900,2015-03-12,NASHVILLE,TN,36.110618,-86.78481
445000,2015-03-04,NASHVILLE,TN,36.106494,-86.830665
895000,2015-03-31,NASHVILLE,TN,36.124363,-86.784096
359000,2015-03-02,NASHVILLE,TN,36.122937,-86.781804
235000,2015-03-26,NASHVILLE,TN,36.114849,-86.787103
859000,2015-03-31,NASHVILLE,TN,36.11759,-86.798997
560000,2015-03-26,NASHVILLE,TN,36.109149,-86.790948
700000,2015-03-20,NASHVILLE,TN,36.113321,-86.786642
325000,2015-03-31,NASHVILLE,TN,36.11253,-86.778075
345000,2015-03-27,NASHVILLE,TN,36.103566,-86.783311
125000,2015-03-26,NASHVILLE,TN,36.093783,-86.933826
420000,2015-03-12,NASHVILLE,TN,36.081236,-86.941858
355000,2015-03-31,NASHVILLE,TN,36.093946,-86.899095
409000,2015-03-30,NASHVILLE,TN,36.096337,-86.877434
420000,2015-03-12,NASHVILLE,TN,36.060747,-86.916163
437500,2015-03-31,NASHVILLE,TN,36.089054,-86.89381
885000,2015-03-11,NASHVILLE,TN,36.098889,-86.863405
400000,2015-03-02,NASHVILLE,TN,36.103064,-86.848378
685000,2015-03-31,NASHVILLE,TN,36.095531,-86.872968
835000,2015-03-31,NASHVILLE,TN,36.092781,-86.845698
505000,2015-03-27,NASHVILLE,TN,36.089107,-86.850784
515000,2015-03-03,NASHVILLE,TN,36.091554,-86.849862
1355000,2015-03-12,NASHVILLE,TN,36.100488,-86.82897
380000,2015-03-12,NASHVILLE,TN,36.092516,-86.811489
554000,2015-03-18,NASHVILLE,TN,36.088555,-86.807968
417000,2015-03-24,NASHVILLE,TN,36.088782,-86.807942
715000,2015-03-23,NASHVILLE,TN,36.09461,-86.797747
190000,2015-03-18,NASHVILLE,TN,36.064843,-86.934543
202500,2015-03-31,NASHVILLE,TN,36.069021,-86.936444
230100,2015-03-20,NASHVILLE,TN,36.067022,-86.929483
205000,2015-03-17,NASHVILLE,TN,36.06298,-86.939908
196000,2015-03-04,NASHVILLE,TN,36.061364,-86.940346
163000,2015-03-25,NASHVILLE,TN,36.060769,-86.927354
410000,2015-03-27,NASHVILLE,TN,36.095546,-86.607976
410000,2015-03-27,NASHVILLE,TN,36.095546,-86.607976
410000,2015-03-27,NASHVILLE,TN,36.095086,-86.608228
190000,2015-03-26,NASHVILLE,TN,36.053416,-86.939595
350000,2015-03-23,NASHVILLE,TN,36.043678,-86.943848
45000,2015-03-13,NASHVILLE,TN,36.185835,-86.814122
75000,2015-03-20,NASHVILLE,TN,36.186324,-86.809548
78500,2015-03-20,NASHVILLE,TN,36.186324,-86.809548
56000,2015-03-03,NASHVILLE,TN,36.186236,-86.805186
45000,2015-03-25,NASHVILLE,TN,36.18206,-86.810665
24000,2015-03-25,NASHVILLE,TN,36.18206,-86.810665
65000,2015-03-20,NASHVILLE,TN,36.182367,-86.80871
60000,2015-03-20,NASHVILLE,TN,36.182367,-86.80871
85500,2015-03-11,NASHVILLE,TN,36.183307,-86.80286
133700,2015-03-30,NASHVILLE,TN,36.181257,-86.804759
120000,2015-03-06,NASHVILLE,TN,36.181224,-86.804746
242999,2015-03-06,NASHVILLE,TN,36.18106,-86.804683
55000,2015-03-25,NASHVILLE,TN,36.18116,-86.803259
24000,2015-03-25,NASHVILLE,TN,36.18116,-86.803259
26000,2015-03-16,NASHVILLE,TN,36.177157,-86.816654
40000,2015-03-02,NASHVILLE,TN,36.177006,-86.811365
27500,2015-03-04,NASHVILLE,TN,36.17855,-86.805064
44000,2015-03-27,NASHVILLE,TN,36.17855,-86.805064
279000,2015-03-20,NASHVILLE,TN,36.178813,-86.805283
35000,2015-03-06,NASHVILLE,TN,36.177399,-86.803978
35000,2015-03-06,NASHVILLE,TN,36.17705,-86.803814
58000,2015-03-20,NASHVILLE,TN,36.175356,-86.802156
24000,2015-03-20,NASHVILLE,TN,36.175356,-86.802156
35000,2015-03-05,NASHVILLE,TN,36.172953,-86.814335
30000,2015-03-05,NASHVILLE,TN,36.172953,-86.814335
299900,2015-03-25,NASHVILLE,TN,36.173319,-86.808862
54000,2015-03-25,NASHVILLE,TN,36.173189,-86.808593
45000,2015-03-13,NASHVILLE,TN,36.172883,-86.80584
46000,2015-03-02,NASHVILLE,TN,36.172237,-86.803628
50000,2015-03-31,NASHVILLE,TN,36.170492,-86.807812
50000,2015-03-17,NASHVILLE,TN,36.154779,-86.877967
185000,2015-03-25,NASHVILLE,TN,36.148488,-86.879254
172000,2015-03-27,NASHVILLE,TN,36.150746,-86.87477
135000,2015-03-31,NASHVILLE,TN,36.16392,-86.871527
140000,2015-03-25,NASHVILLE,TN,36.16769,-86.861477
329900,2015-03-31,NASHVILLE,TN,36.167087,-86.86057
70000,2015-03-13,NASHVILLE,TN,36.151141,-86.833803
173333,2015-03-31,NASHVILLE,TN,36.15893,-86.870999
95000,2015-03-20,NASHVILLE,TN,36.162024,-86.860818
324900,2015-03-02,NASHVILLE,TN,36.160023,-86.842728
160000,2015-03-30,NASHVILLE,TN,36.163019,-86.852086
160000,2015-03-30,NASHVILLE,TN,36.163017,-86.852132
259000,2015-03-13,NASHVILLE,TN,36.162981,-86.853334
324900,2015-03-10,NASHVILLE,TN,36.166411,-86.865747
175000,2015-03-17,NASHVILLE,TN,36.159815,-86.852416
370000,2015-03-27,NASHVILLE,TN,36.159813,-86.85246
330000,2015-03-13,NASHVILLE,TN,36.160023,-86.842728
175000,2015-03-31,NASHVILLE,TN,36.158783,-86.850592
293000,2015-03-31,NASHVILLE,TN,36.158752,-86.846492
260000,2015-03-31,NASHVILLE,TN,36.158788,-86.845261
330000,2015-03-02,NASHVILLE,TN,36.159669,-86.852004
335000,2015-03-27,NASHVILLE,TN,36.160023,-86.842728
100000,2015-03-04,NASHVILLE,TN,36.153036,-86.871638
136000,2015-03-31,NASHVILLE,TN,36.153664,-86.863446
196500,2015-03-02,NASHVILLE,TN,36.153506,-86.862091
117500,2015-03-02,NASHVILLE,TN,36.160996,-86.825397
40000,2015-03-20,NASHVILLE,TN,36.158435,-86.824674
825000,2015-03-23,NASHVILLE,TN,36.098986,-86.965568
135000,2015-03-16,NASHVILLE,TN,36.102659,-86.939462
274900,2015-03-12,NASHVILLE,TN,36.105147,-86.938735
601000,2015-03-27,NASHVILLE,TN,36.098089,-86.965147
237500,2015-03-31,NASHVILLE,TN,36.085701,-86.988801
110000,2015-03-31,NASHVILLE,TN,36.085918,-86.951459
429000,2015-03-31,NASHVILLE,TN,36.089789,-86.948485
175000,2015-03-27,NASHVILLE,TN,36.215048,-86.845716
115900,2015-03-31,NASHVILLE,TN,36.220154,-86.82506
178500,2015-03-26,NASHVILLE,TN,36.222323,-86.815605
120500,2015-03-20,NASHVILLE,TN,36.221266,-86.808735
114000,2015-03-23,NASHVILLE,TN,36.222187,-86.80982
32000,2015-03-09,NASHVILLE,TN,36.222465,-86.80106
149900,2015-03-09,NASHVILLE,TN,36.217943,-86.80653
110000,2015-03-31,NASHVILLE,TN,36.203835,-86.801395
79500,2015-03-18,NASHVILLE,TN,36.198774,-86.827709
79500,2015-03-18,NASHVILLE,TN,36.200234,-86.830842
154000,2015-03-09,NASHVILLE,TN,36.20924,-86.779281
154000,2015-03-09,NASHVILLE,TN,36.209079,-86.779238
154000,2015-03-09,NASHVILLE,TN,36.208998,-86.779217
154000,2015-03-09,NASHVILLE,TN,36.208954,-86.779255
9500,2015-03-03,NASHVILLE,TN,36.204403,-86.786822
9500,2015-03-03,NASHVILLE,TN,36.204403,-86.786822
20000,2015-03-09,NASHVILLE,TN,36.201551,-86.783506
20000,2015-03-09,NASHVILLE,TN,36.201551,-86.783506
88000,2015-03-25,NASHVILLE,TN,36.196517,-86.779974
91000,2015-03-09,NASHVILLE,TN,36.196585,-86.780916
14000,2015-03-11,NASHVILLE,TN,36.190399,-86.834673
137500,2015-03-09,NASHVILLE,TN,36.190392,-86.834554
105000,2015-03-26,NASHVILLE,TN,36.183019,-86.837271
110000,2015-03-16,NASHVILLE,TN,36.183977,-86.843291
139725,2015-03-27,NASHVILLE,TN,36.180069,-86.837286
185900,2015-03-31,GOODLETTSVILLE,TN,36.370605,-86.733042
211149,2015-03-19,NASHVILLE,TN,36.288461,-86.790401
210000,2015-03-02,NASHVILLE,TN,36.280202,-86.758724
184000,2015-03-31,NASHVILLE,TN,36.276337,-86.754937
110000,2015-03-13,NASHVILLE,TN,36.264233,-86.772332
109000,2015-03-18,NASHVILLE,TN,36.267052,-86.762675
135000,2015-03-06,NASHVILLE,TN,36.263497,-86.76025
65000,2015-03-06,NASHVILLE,TN,36.253495,-86.775947
65000,2015-03-06,NASHVILLE,TN,36.253495,-86.775947
74000,2015-03-23,NASHVILLE,TN,36.236774,-86.778995
109900,2015-03-27,NASHVILLE,TN,36.237868,-86.771555
144000,2015-03-03,NASHVILLE,TN,36.232773,-86.776292
129000,2015-03-20,NASHVILLE,TN,36.232592,-86.77469
131000,2015-03-13,MADISON,TN,36.284266,-86.70071
190000,2015-03-30,MADISON,TN,36.269708,-86.725884
97900,2015-03-20,MADISON,TN,36.269339,-86.717003
191000,2015-03-31,MADISON,TN,36.258462,-86.735958
110000,2015-03-31,MADISON,TN,36.274898,-86.705265
185000,2015-03-31,MADISON,TN,36.270054,-86.706836
75000,2015-03-25,MADISON,TN,36.270825,-86.705455
87000,2015-03-31,MADISON,TN,36.26382,-86.680778
100000,2015-03-26,MADISON,TN,36.255393,-86.725513
89900,2015-03-31,MADISON,TN,36.254898,-86.712576
77900,2015-03-19,MADISON,TN,36.256696,-86.708516
110000,2015-03-24,MADISON,TN,36.254839,-86.711753
66350,2015-03-13,MADISON,TN,36.255751,-86.698569
149900,2015-03-10,MADISON,TN,36.25487,-86.699151
31000,2015-03-11,MADISON,TN,36.254728,-86.692899
72500,2015-03-13,MADISON,TN,36.257819,-86.682875
72500,2015-03-12,MADISON,TN,36.257824,-86.682922
129000,2015-03-20,MADISON,TN,36.243704,-86.676155
106000,2015-03-30,MADISON,TN,36.244232,-86.675925
173500,2015-03-20,MADISON,TN,36.247633,-86.697687
173500,2015-03-20,MADISON,TN,36.23989,-86.679948
109900,2015-03-20,MADISON,TN,36.239085,-86.65558
85000,2015-03-03,NASHVILLE,TN,36.223472,-86.75921
60000,2015-03-19,NASHVILLE,TN,36.215483,-86.754163
30000,2015-03-30,NASHVILLE,TN,36.217592,-86.755186
189900,2015-03-20,NASHVILLE,TN,36.230147,-86.730422
262500,2015-03-06,NASHVILLE,TN,36.229209,-86.727289
305900,2015-03-26,NASHVILLE,TN,36.219708,-86.732703
385000,2015-03-30,NASHVILLE,TN,36.222647,-86.731896
297000,2015-03-10,NASHVILLE,TN,36.222702,-86.732041
135000,2015-03-18,NASHVILLE,TN,36.223078,-86.729604
230000,2015-03-30,NASHVILLE,TN,36.225428,-86.720746
100000,2015-03-03,NASHVILLE,TN,36.219101,-86.733939
216000,2015-03-17,NASHVILLE,TN,36.215644,-86.735005
176000,2015-03-30,NASHVILLE,TN,36.213937,-86.735924
206500,2015-03-06,NASHVILLE,TN,36.217672,-86.723554
218500,2015-03-20,NASHVILLE,TN,36.216048,-86.726532
399900,2015-03-09,NASHVILLE,TN,36.219265,-86.722425
170000,2015-03-30,NASHVILLE,TN,36.215573,-86.719511
212000,2015-03-30,NASHVILLE,TN,36.216213,-86.72291
267000,2015-03-31,NASHVILLE,TN,36.215501,-86.721925
80500,2015-03-20,MADISON,TN,36.236507,-86.65619
220000,2015-03-06,NASHVILLE,TN,36.210695,-86.763163
65000,2015-03-02,NASHVILLE,TN,36.213388,-86.756415
85000,2015-03-03,NASHVILLE,TN,36.213388,-86.756415
48000,2015-03-02,NASHVILLE,TN,36.207433,-86.756244
88000,2015-03-09,NASHVILLE,TN,36.203992,-86.756743
130000,2015-03-09,NASHVILLE,TN,36.208548,-86.753781
244500,2015-03-11,NASHVILLE,TN,36.197952,-86.765569
170000,2015-03-16,NASHVILLE,TN,36.200521,-86.758352
130000,2015-03-31,NASHVILLE,TN,36.200366,-86.761996
253000,2015-03-19,NASHVILLE,TN,36.196054,-86.76727
60000,2015-03-23,NASHVILLE,TN,36.196641,-86.765645
132000,2015-03-23,NASHVILLE,TN,36.194997,-86.765787
120000,2015-03-25,NASHVILLE,TN,36.192572,-86.770318
117000,2015-03-04,NASHVILLE,TN,36.192722,-86.770297
85000,2015-03-16,NASHVILLE,TN,36.192379,-86.764706
92500,2015-03-02,NASHVILLE,TN,36.192354,-86.76358
131000,2015-03-27,NASHVILLE,TN,36.192354,-86.76358
200000,2015-03-13,NASHVILLE,TN,36.193734,-86.763156
190000,2015-03-30,NASHVILLE,TN,36.20873,-86.739687
250000,2015-03-19,NASHVILLE,TN,36.213258,-86.73056
249000,2015-03-10,NASHVILLE,TN,36.213651,-86.724698
430000,2015-03-12,NASHVILLE,TN,36.210311,-86.727852
319900,2015-03-27,NASHVILLE,TN,36.212857,-86.727416
203000,2015-03-19,NASHVILLE,TN,36.212023,-86.718766
130000,2015-03-03,NASHVILLE,TN,36.207661,-86.739165
118000,2015-03-05,NASHVILLE,TN,36.206528,-86.739741
74000,2015-03-06,NASHVILLE,TN,36.204746,-86.740085
177861,2015-03-17,NASHVILLE,TN,36.203494,-86.734271
337500,2015-03-11,NASHVILLE,TN,36.204348,-86.72969
229000,2015-03-30,NASHVILLE,TN,36.198555,-86.751232
369000,2015-03-27,NASHVILLE,TN,36.202962,-86.745995
337000,2015-03-12,NASHVILLE,TN,36.197912,-86.74491
328000,2015-03-06,NASHVILLE,TN,36.201897,-86.727472
359900,2015-03-09,NASHVILLE,TN,36.20204,-86.722816
229550,2015-03-23,NASHVILLE,TN,36.199707,-86.722041
227100,2015-03-26,NASHVILLE,TN,36.199338,-86.712613
120000,2015-03-31,NASHVILLE,TN,36.195307,-86.739793
370000,2015-03-03,NASHVILLE,TN,36.192262,-86.738654
169000,2015-03-06,NASHVILLE,TN,36.192713,-86.733237
180000,2015-03-25,NASHVILLE,TN,36.193106,-86.720296
122000,2015-03-17,NASHVILLE,TN,36.20844,-86.706956
243500,2015-03-26,NASHVILLE,TN,36.203567,-86.703024
165000,2015-03-17,NASHVILLE,TN,36.192778,-86.705432
360000,2015-03-27,NASHVILLE,TN,36.187654,-86.771944
160000,2015-03-02,NASHVILLE,TN,36.189365,-86.770728
205000,2015-03-26,NASHVILLE,TN,36.190422,-86.768917
143000,2015-03-23,NASHVILLE,TN,36.188441,-86.766761
314000,2015-03-27,NASHVILLE,TN,36.186984,-86.764299
169000,2015-03-17,NASHVILLE,TN,36.186561,-86.763233
197500,2015-03-12,NASHVILLE,TN,36.190602,-86.754698
150000,2015-03-05,NASHVILLE,TN,36.187496,-86.755276
389000,2015-03-12,NASHVILLE,TN,36.187489,-86.755189
110000,2015-03-31,NASHVILLE,TN,36.185505,-86.766981
249000,2015-03-20,NASHVILLE,TN,36.186322,-86.755479
188500,2015-03-19,NASHVILLE,TN,36.184869,-86.754914
135000,2015-03-19,NASHVILLE,TN,36.18311,-86.754751
310000,2015-03-31,NASHVILLE,TN,36.16943,-86.757668
145850,2015-03-23,NASHVILLE,TN,36.189408,-86.746779
247500,2015-03-04,NASHVILLE,TN,36.189405,-86.746753
120000,2015-03-04,NASHVILLE,TN,36.188483,-86.748852
155000,2015-03-25,NASHVILLE,TN,36.189046,-86.742674
419000,2015-03-10,NASHVILLE,TN,36.188098,-86.741611
400000,2015-03-04,NASHVILLE,TN,36.187844,-86.731223
445734,2015-03-20,NASHVILLE,TN,36.184848,-86.750512
309000,2015-03-27,NASHVILLE,TN,36.184783,-86.749838
385000,2015-03-30,NASHVILLE,TN,36.182773,-86.751972
432500,2015-03-11,NASHVILLE,TN,36.183617,-86.74581
215000,2015-03-17,NASHVILLE,TN,36.181542,-86.746825
525000,2015-03-10,NASHVILLE,TN,36.181411,-86.747168
235000,2015-03-16,NASHVILLE,TN,36.185377,-86.734235
130000,2015-03-31,NASHVILLE,TN,36.183064,-86.721115
154500,2015-03-24,NASHVILLE,TN,36.183907,-86.725158
305000,2015-03-16,NASHVILLE,TN,36.17935,-86.715774
163000,2015-03-31,NASHVILLE,TN,36.180327,-86.715248
225000,2015-03-11,NASHVILLE,TN,36.181064,-86.744864
530000,2015-03-09,NASHVILLE,TN,36.12225,-86.82481
417000,2015-03-09,NASHVILLE,TN,36.177148,-86.744469
375000,2015-03-25,NASHVILLE,TN,36.253542,-86.647572
187500,2015-03-04,NASHVILLE,TN,36.17749,-86.720862
441000,2015-03-04,NASHVILLE,TN,36.180728,-86.718347
520000,2015-03-31,NASHVILLE,TN,36.172732,-86.750653
170000,2015-03-31,NASHVILLE,TN,36.173079,-86.750609
160000,2015-03-03,NASHVILLE,TN,36.17021,-86.748294
204000,2015-03-03,NASHVILLE,TN,36.171582,-86.745496
520000,2015-03-13,NASHVILLE,TN,36.17119,-86.746631
360000,2015-03-25,NASHVILLE,TN,36.173471,-86.744148
162500,2015-03-13,NASHVILLE,TN,36.171624,-86.744218
399000,2015-03-25,NASHVILLE,TN,36.174296,-86.741692
321500,2015-03-30,NASHVILLE,TN,36.173456,-86.742186
268000,2015-03-20,NASHVILLE,TN,36.186557,-86.709729
145000,2015-03-16,NASHVILLE,TN,36.186788,-86.70813
208000,2015-03-19,NASHVILLE,TN,36.184872,-86.711178
160000,2015-03-26,NASHVILLE,TN,36.163344,-86.743865
107500,2015-03-12,NASHVILLE,TN,36.170064,-86.748106
122000,2015-03-02,NASHVILLE,TN,36.169943,-86.747048
439900,2015-03-31,NASHVILLE,TN,36.168986,-86.749815
115000,2015-03-18,NASHVILLE,TN,36.169123,-86.749592
429000,2015-03-13,NASHVILLE,TN,36.168867,-86.748273
180000,2015-03-12,NASHVILLE,TN,36.16533,-86.751313
184000,2015-03-23,NASHVILLE,TN,36.167176,-86.748681
128000,2015-03-19,NASHVILLE,TN,36.16729,-86.747199
494900,2015-03-27,NASHVILLE,TN,36.169515,-86.744616
209000,2015-03-31,NASHVILLE,TN,36.169532,-86.744794
263500,2015-03-25,NASHVILLE,TN,36.169525,-86.742864
350200,2015-03-11,NASHVILLE,TN,36.169318,-86.742362
320000,2015-03-12,NASHVILLE,TN,36.169331,-86.742503
75000,2015-03-06,OLD HICKORY,TN,36.266044,-86.647039
88100,2015-03-12,OLD HICKORY,TN,36.266978,-86.646291
45000,2015-03-03,OLD HICKORY,TN,36.260766,-86.656868
57500,2015-03-25,OLD HICKORY,TN,36.260766,-86.656868
90000,2015-03-07,OLD HICKORY,TN,36.262746,-86.646324
145000,2015-03-27,OLD HICKORY,TN,36.260673,-86.647907
70000,2015-03-19,OLD HICKORY,TN,36.258905,-86.65018
265000,2015-03-27,OLD HICKORY,TN,36.145005,-86.78332
163000,2015-03-19,OLD HICKORY,TN,36.256218,-86.645365
106000,2015-03-20,OLD HICKORY,TN,36.255257,-86.649842
125000,2015-03-16,OLD HICKORY,TN,36.25523,-86.649639
29000,2015-03-26,OLD HICKORY,TN,36.248872,-86.639406
215000,2015-03-31,OLD HICKORY,TN,36.247414,-86.650725
130000,2015-03-10,OLD HICKORY,TN,36.241604,-86.638149
50000,2015-03-09,NASHVILLE,TN,36.224636,-86.6856
245000,2015-03-16,OLD HICKORY,TN,36.230557,-86.591685
162500,2015-03-30,OLD HICKORY,TN,36.21786,-86.58652
208500,2015-03-25,NASHVILLE,TN,36.209953,-86.686328
305000,2015-03-24,NASHVILLE,TN,36.209957,-86.686315
190000,2015-03-30,NASHVILLE,TN,36.206179,-86.68128
55000,2015-03-04,NASHVILLE,TN,36.199643,-86.683972
104000,2015-03-31,HERMITAGE,TN,36.21059,-86.629507
175000,2015-03-16,HERMITAGE,TN,36.208616,-86.604268
68000,2015-03-06,HERMITAGE,TN,36.204389,-86.628065
135000,2015-03-31,HERMITAGE,TN,36.204976,-86.617941
175000,2015-03-06,HERMITAGE,TN,36.204374,-86.60239
130000,2015-03-16,HERMITAGE,TN,36.206782,-86.595297
112500,2015-03-19,HERMITAGE,TN,36.203383,-86.63016
150000,2015-03-17,HERMITAGE,TN,36.200074,-86.615205
95000,2015-03-06,HERMITAGE,TN,36.200844,-86.601907
86500,2015-03-30,HERMITAGE,TN,36.201218,-86.60644
63000,2015-03-13,HERMITAGE,TN,36.201136,-86.606628
95000,2015-03-06,HERMITAGE,TN,36.201584,-86.599265
120000,2015-03-31,HERMITAGE,TN,36.194348,-86.631933
139900,2015-03-09,HERMITAGE,TN,36.197012,-86.628879
135900,2015-03-05,HERMITAGE,TN,36.198667,-86.627671
118500,2015-03-31,HERMITAGE,TN,36.193978,-86.628375
91000,2015-03-17,OLD HICKORY,TN,36.214558,-86.583113
125000,2015-03-31,HERMITAGE,TN,36.208446,-86.587106
153900,2015-03-20,HERMITAGE,TN,36.204077,-86.58784
137500,2015-03-25,HERMITAGE,TN,36.206721,-86.588824
210000,2015-03-13,HERMITAGE,TN,36.192985,-86.580062
100000,2015-03-25,NASHVILLE,TN,36.171351,-86.698038
150000,2015-03-24,NASHVILLE,TN,36.170806,-86.695513
119000,2015-03-11,HERMITAGE,TN,36.186884,-86.603749
140000,2015-03-11,HERMITAGE,TN,36.185505,-86.60073
141500,2015-03-20,HERMITAGE,TN,36.175634,-86.622152
88000,2015-03-04,HERMITAGE,TN,36.175266,-86.594756
187000,2015-03-20,HERMITAGE,TN,36.192813,-86.580227
224900,2015-03-24,HERMITAGE,TN,36.190272,-86.576261
193000,2015-03-03,HERMITAGE,TN,36.192992,-86.576619
199000,2015-03-12,HERMITAGE,TN,36.192313,-86.57717
108150,2015-03-12,HERMITAGE,TN,36.177602,-86.585833
106200,2015-03-12,HERMITAGE,TN,36.177042,-86.586846
350000,2015-03-16,HERMITAGE,TN,36.179111,-86.582676
60000,2015-03-02,NASHVILLE,TN,36.161992,-86.713095
168000,2015-03-18,NASHVILLE,TN,36.165213,-86.692786
158000,2015-03-25,NASHVILLE,TN,36.165595,-86.685896
345000,2015-03-23,NASHVILLE,TN,36.168998,-86.671472
118000,2015-03-20,NASHVILLE,TN,36.162712,-86.711738
215000,2015-03-27,NASHVILLE,TN,36.165526,-86.695038
134900,2015-03-27,NASHVILLE,TN,36.156428,-86.696208
174600,2015-03-31,NASHVILLE,TN,36.154243,-86.697118
186300,2015-03-18,NASHVILLE,TN,36.158989,-86.68438
102500,2015-03-24,NASHVILLE,TN,36.157278,-86.686178
165000,2015-03-16,NASHVILLE,TN,36.156311,-86.684935
117000,2015-03-09,NASHVILLE,TN,36.159252,-86.675006
183000,2015-03-27,NASHVILLE,TN,36.154668,-86.674965
216000,2015-03-16,NASHVILLE,TN,36.168972,-86.671198
233000,2015-03-13,NASHVILLE,TN,36.162408,-86.667137
